Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2006-03-22,4850194942530.92,3497291170788.48,8347486113319.40,1,2006,2,2006,1,03,22
2006-03-21,4849969667798.37,3501753173346.70,8351722841145.07,1,2006,2,2006,1,03,21
2006-03-20,4849674629432.97,3498549674453.37,8348224303886.34,1,2006,2,2006,1,03,20
2006-03-17,4798790967230.81,3472090016131.97,8270880983362.78,1,2006,2,2006,1,03,17
2006-03-16,4803244865870.76,3467760337465.91,8271005203336.67,1,2006,2,2006,1,03,16
2006-03-15,4805555457179.68,3464579041195.61,8270134498375.29,1,2006,2,2006,1,03,15
2006-03-14,4801430142414.38,3468829875391.55,8270260017805.93,1,2006,2,2006,1,03,14
2006-03-13,4810251840565.19,3460133574564.33,8270385415129.52,1,2006,2,2006,1,03,13
2006-03-10,4810927884320.13,3459835258952.19,8270763143272.32,1,2006,2,2006,1,03,10
2006-03-09,4809044449061.17,3461844667128.51,8270889116189.68,1,2006,2,2006,1,03,09
2006-03-08,4807227593883.10,3462792967092.89,8270020560975.99,1,2006,2,2006,1,03,08
2006-03-07,4802111796763.30,3468026165222.51,8270137961985.81,1,2006,2,2006,1,03,07
2006-03-06,4806339465013.58,3463921009440.00,8270260474453.58,1,2006,2,2006,1,03,06
2006-03-03,4799801983959.22,3470766954317.45,8270568938276.67,1,2006,2,2006,1,03,03
2006-03-02,4776141595838.83,3494509741736.31,8270651337575.14,1,2006,2,2006,1,03,02
2006-03-01,4782692298250.05,3487076014696.36,8269768312946.41,1,2006,2,2006,1,03,01
2006-02-28,4771117050096.00,3498768465290.04,8269885515386.04,1,2006,2,2006,1,02,28
2006-02-27,4777367525520.20,3470928230738.99,8248295756259.19,1,2006,2,2006,1,02,27
2006-02-24,4774535813766.04,3474111108186.31,8248646921952.35,1,2006,2,2006,1,02,24
2006-02-23,4778273969992.42,3470490037098.73,8248764007091.15,1,2006,2,2006,1,02,23
2006-02-22,4777322883124.87,3470599796781.12,8247922679905.99,1,2006,2,2006,1,02,22
2006-02-21,4776808938477.54,3471228434924.30,8248037373401.84,1,2006,2,2006,1,02,21
2006-02-17,4778137302680.73,3470358599982.32,8248495902663.05,1,2006,2,2006,1,02,17
2006-02-16,4782167692473.54,3466443213976.11,8248610906449.65,1,2006,2,2006,1,02,16
2006-02-15,4774863765086.51,3462752256026.77,8237616021113.28,1,2006,2,2006,1,02,15
2006-02-14,4745514767056.19,3464071346309.64,8209586113365.83,1,2006,2,2006,1,02,14
2006-02-13,4745304983062.67,3460071741524.67,8205376724587.34,1,2006,2,2006,1,02,13
2006-02-10,4745431587067.86,3459804173008.59,8205235760076.45,1,2006,2,2006,1,02,10
2006-02-09,4745086008273.71,3460632968774.14,8205718977047.85,1,2006,2,2006,1,02,09
2006-02-08,4736135911000.16,3461898811370.08,8198034722370.24,1,2006,2,2006,1,02,08
2006-02-07,4734804087850.90,3466804470772.55,8201608558623.45,1,2006,2,2006,1,02,07
2006-02-06,4734560605294.18,3463029728862.93,8197590334157.11,1,2006,2,2006,1,02,06
2006-02-03,4734746647981.50,3460797479394.57,8195544127376.07,1,2006,2,2006,1,02,03
2006-02-02,4734860042531.41,3463766829800.79,8198626872332.20,1,2006,2,2006,1,02,02
2006-02-01,4722323590279.22,3460814601177.34,8183138191456.56,1,2006,2,2006,1,02,01
2006-01-31,4724637490626.80,3471432946972.72,8196070437599.52,1,2006,2,2006,1,01,31
2006-01-30,4718580942002.25,3468129520274.64,8186710462276.89,1,2006,2,2006,1,01,30
2006-01-27,4718766668957.14,3471608230678.61,8190374899635.75,1,2006,2,2006,1,01,27
2006-01-26,4718753365045.61,3471814383733.87,8190567748779.48,1,2006,2,2006,1,01,26
2006-01-25,4714532753768.01,3467373505627.81,8181906259395.82,1,2006,2,2006,1,01,25
2006-01-24,4714170574306.32,3471144502041.55,8185315076347.87,1,2006,2,2006,1,01,24
2006-01-23,4714136714132.98,3460134285559.75,8174270999692.73,1,2006,2,2006,1,01,23
2006-01-20,4714505370309.31,3461237922683.56,8175743292992.87,1,2006,2,2006,1,01,20
2006-01-19,4714656260069.92,3462292390488.67,8176948650558.59,1,2006,2,2006,1,01,19
2006-01-18,4714064196001.71,3459788103315.25,8173852299316.96,1,2006,2,2006,1,01,18
2006-01-17,4714120042716.31,3456404244257.62,8170524286973.93,1,2006,2,2006,1,01,17
2006-01-13,4705500368407.39,3453172627426.48,8158672995833.87,1,2006,2,2006,1,01,13
2006-01-12,4705428084771.19,3453656825297.39,8159084910068.58,1,2006,2,2006,1,01,12
2006-01-11,4710220160392.13,3451713550422.07,8161933710814.20,1,2006,2,2006,1,01,11
2006-01-10,4710167275929.91,3455480048697.78,8165647324627.69,1,2006,2,2006,1,01,10
2006-01-09,4710442544283.84,3449814469260.51,8160257013544.35,1,2006,2,2006,1,01,09
2006-01-06,4710727729604.45,3450779848589.90,8161507578194.35,1,2006,2,2006,1,01,06
2006-01-05,4710794044990.48,3449526446601.09,8160320491591.57,1,2006,2,2006,1,01,05
2006-01-04,4717387692824.11,3448471302708.26,8165858995532.37,1,2006,2,2006,1,01,04
2006-01-03,4716788904427.31,3437092676785.68,8153881581212.99,1,2006,2,2006,1,01,03
2005-12-30,4714821211003.33,3455603330310.29,8170424541313.62,1,2006,1,2005,4,12,30
2005-12-29,4714163354643.77,3373194204362.08,8087357559005.85,1,2006,1,2005,4,12,29
2005-12-28,4722775885971.50,3376980906669.74,8099756792641.24,1,2006,1,2005,4,12,28
2005-12-27,4721872586989.01,3378403602520.06,8100276189509.07,1,2006,1,2005,4,12,27
2005-12-23,4721736608028.53,3375496472891.77,8097233080920.30,1,2006,1,2005,4,12,23
2005-12-22,4721741050469.66,3373134012119.65,8094875062589.31,1,2006,1,2005,4,12,22
2005-12-21,4729828914878.94,3370198502483.38,8100027417362.32,1,2006,1,2005,4,12,21
2005-12-20,4730098690379.46,3377066992725.19,8107165683104.65,1,2006,1,2005,4,12,20
2005-12-19,4729588284913.81,3373460272602.95,8103048557516.76,1,2006,1,2005,4,12,19
2005-12-16,4729674360089.58,3371228942207.34,8100903302296.92,1,2006,1,2005,4,12,16
2005-12-15,4729594366317.19,3369693881928.46,8099288248245.65,1,2006,1,2005,4,12,15
2005-12-14,4764354533340.54,3367631403271.99,8131985936612.53,1,2006,1,2005,4,12,14
2005-12-13,4762953146587.15,3373113361552.95,8136066508140.10,1,2006,1,2005,4,12,13
2005-12-12,4762567006335.33,3369407065987.30,8131974072322.63,1,2006,1,2005,4,12,12
2005-12-09,4762582774507.13,3368707871612.30,8131290646119.43,1,2006,1,2005,4,12,09
2005-12-08,4762505914602.36,3368527620995.95,8131033535598.31,1,2006,1,2005,4,12,08
2005-12-07,4754959541504.09,3366692268302.95,8121651809807.04,1,2006,1,2005,4,12,07
2005-12-06,4754600281664.05,3368110506847.87,8122710788511.92,1,2006,1,2005,4,12,06
2005-12-05,4754239954385.12,3365256469754.13,8119496424139.25,1,2006,1,2005,4,12,05
2005-12-02,4754352172942.62,3363967128355.92,8118319301298.54,1,2006,1,2005,4,12,02
2005-12-01,4736203301662.63,3371749259057.05,8107952560719.68,1,2006,1,2005,4,12,01
2005-11-30,4709402951558.77,3382919254161.88,8092322205720.65,1,2006,1,2005,4,11,30
2005-11-29,4714388650822.12,3383316217079.26,8097704867901.38,1,2006,1,2005,4,11,29
2005-11-28,4713768603516.98,3385092383143.44,8098860986660.42,1,2006,1,2005,4,11,28
2005-11-25,4713343564966.66,3382601327404.82,8095944892371.48,1,2006,1,2005,4,11,25
2005-11-23,4706117233647.77,3378798599702.94,8084915833350.71,1,2006,1,2005,4,11,23
2005-11-22,4705946961458.35,3383057592447.37,8089004553905.72,1,2006,1,2005,4,11,22
2005-11-21,4705452226074.97,3379406665660.34,8084858891735.31,1,2006,1,2005,4,11,21
2005-11-18,4705320133080.24,3377528107969.78,8082848241050.02,1,2006,1,2005,4,11,18
2005-11-17,4705405763521.28,3377968718662.97,8083374482184.25,1,2006,1,2005,4,11,17
2005-11-16,4689818714834.81,3373772650807.87,8063591365642.68,1,2006,1,2005,4,11,16
2005-11-15,4688458016690.26,3377685301720.15,8066143318410.41,1,2006,1,2005,4,11,15
2005-11-14,4683685361161.96,3368644793090.85,8052330154252.81,1,2006,1,2005,4,11,14
2005-11-10,4683254699012.61,3367485071442.97,8050739770455.58,1,2006,1,2005,4,11,10
2005-11-09,4669335001722.22,3365275658819.42,8034610660541.64,1,2006,1,2005,4,11,09
2005-11-08,4664904971919.48,3371759253319.06,8036664225238.54,1,2006,1,2005,4,11,08
2005-11-07,4664478676837.92,3367110725523.50,8031589402361.42,1,2006,1,2005,4,11,07
2005-11-04,4664024317730.59,3364424783756.79,8028449101487.38,1,2006,1,2005,4,11,04
2005-11-03,4663907374544.58,3364297300965.94,8028204675510.52,1,2006,1,2005,4,11,03
2005-11-02,4649868561460.69,3371612390838.12,8021480952298.81,1,2006,1,2005,4,11,02
2005-11-01,4649009065277.43,3366262934900.51,8015272000177.94,1,2006,1,2005,4,11,01
2005-10-31,4650516371930.66,3376607032283.70,8027123404214.36,1,2006,1,2005,4,10,31
2005-10-28,4656128089851.09,3373928584655.15,8030056674506.24,1,2006,1,2005,4,10,28
2005-10-27,4648386799164.07,3377642829697.75,8026029628861.82,1,2006,1,2005,4,10,27
2005-10-26,4634889801466.82,3376243008658.55,8011132810125.37,1,2006,1,2005,4,10,26
2005-10-25,4634445135601.43,3379286763655.30,8013731899256.73,1,2006,1,2005,4,10,25
2005-10-24,4633573988875.70,3376485407838.26,8010059396713.96,1,2006,1,2005,4,10,24
2005-10-21,4633775040826.58,3375356392637.72,8009131433464.30,1,2006,1,2005,4,10,21
2005-10-20,4633681494377.41,3375954024339.09,8009635518716.50,1,2006,1,2005,4,10,20
2005-10-19,4625902844789.39,3373940507520.88,7999843352310.27,1,2006,1,2005,4,10,19
2005-10-18,4625430149447.35,3378467257463.89,8003897406911.24,1,2006,1,2005,4,10,18
2005-10-17,4624110035584.85,3372547932314.36,7996657967899.21,1,2006,1,2005,4,10,17
2005-10-14,4616590556967.94,3370086449882.42,7986677006850.36,1,2006,1,2005,4,10,14
2005-10-13,4616371850871.07,3379090536140.42,7995462387011.49,1,2006,1,2005,4,10,13
2005-10-12,4612150834186.70,3378479594140.55,7990630428327.25,1,2006,1,2005,4,10,12
2005-10-11,4611365394207.77,3379749844364.47,7991115238572.24,1,2006,1,2005,4,10,11
2005-10-07,4610908324352.83,3379734906823.11,7990643231175.94,1,2006,1,2005,4,10,07
2005-10-06,4611339915525.47,3382941659620.85,7994281575146.32,1,2006,1,2005,4,10,06
2005-10-05,4599795468342.59,3379194234470.43,7978989702813.02,1,2006,1,2005,4,10,05
2005-10-04,4598976558065.03,3379025969209.53,7978002527274.56,1,2006,1,2005,4,10,04
2005-10-03,4599132111648.84,3371391891623.66,7970524003272.50,1,2006,1,2005,4,10,03
2005-09-30,4601238726062.04,3331470935661.46,7932709661723.50,1,2005,4,2005,3,09,30
2005-09-29,4606272846357.54,3307739457019.06,7914012303376.60,1,2005,4,2005,3,09,29
2005-09-28,4612716049556.36,3309083780115.67,7921799829672.03,1,2005,4,2005,3,09,28
2005-09-27,4612389957206.27,3313954827441.05,7926344784647.32,1,2005,4,2005,3,09,27
2005-09-26,4611476135835.88,3310603852357.10,7922079988192.98,1,2005,4,2005,3,09,26
2005-09-23,4611345215679.76,3309352356145.67,7920697571825.43,1,2005,4,2005,3,09,23
2005-09-22,4611303760659.52,3309813798231.86,7921117558891.38,1,2005,4,2005,3,09,22
2005-09-21,4620737542680.59,3307469249986.31,7928206792666.90,1,2005,4,2005,3,09,21
2005-09-20,4620388197236.32,3309239505267.85,7929627702504.17,1,2005,4,2005,3,09,20
2005-09-19,4619993236841.67,3305042795455.92,7925036032297.59,1,2005,4,2005,3,09,19
2005-09-16,4619851794665.60,3300144682155.43,7919996476821.03,1,2005,4,2005,3,09,16
2005-09-15,4619750361792.04,3298259109642.29,7918009471434.33,1,2005,4,2005,3,09,15
2005-09-14,4647644262669.37,3295139660937.76,7942783923607.13,1,2005,4,2005,3,09,14
2005-09-13,4655247620472.88,3298933345152.64,7954180965625.52,1,2005,4,2005,3,09,13
2005-09-12,4654515906094.90,3295518749653.13,7950034655748.03,1,2005,4,2005,3,09,12
2005-09-09,4654600454072.39,3295825783335.70,7950426237408.09,1,2005,4,2005,3,09,09
2005-09-08,4654501846125.29,3295389593205.03,7949891439330.32,1,2005,4,2005,3,09,08
2005-09-07,4650047921473.74,3297552983256.97,7947600904730.71,1,2005,4,2005,3,09,07
2005-09-06,4648288455446.31,3294006776842.31,7942295232288.62,1,2005,4,2005,3,09,06
2005-09-02,4648557341522.36,3291901567733.46,7940458909255.82,1,2005,4,2005,3,09,02
2005-09-01,4628364886066.73,3301293397823.55,7929658283890.28,1,2005,4,2005,3,09,01
2005-08-31,4614279354560.18,3312654019984.63,7926933374544.81,1,2005,4,2005,3,08,31
2005-08-30,4618915282915.39,3311131015008.40,7930046297923.79,1,2005,4,2005,3,08,30
2005-08-29,4618259515772.66,3312246775085.28,7930506290857.94,1,2005,4,2005,3,08,29
2005-08-26,4618337467882.36,3313838304669.62,7932175772551.98,1,2005,4,2005,3,08,26
2005-08-25,4618266953578.86,3314429470705.88,7932696424284.74,1,2005,4,2005,3,08,25
2005-08-24,4615283424590.76,3314395553068.63,7929678977659.39,1,2005,4,2005,3,08,24
2005-08-23,4614115096553.20,3318252997912.00,7932368094465.20,1,2005,4,2005,3,08,23
2005-08-22,4614040733313.79,3312739220810.98,7926779954124.77,1,2005,4,2005,3,08,22
2005-08-19,4614007828940.76,3312117578161.98,7926125407102.74,1,2005,4,2005,3,08,19
2005-08-18,4614065216909.16,3311676283012.75,7925741499921.91,1,2005,4,2005,3,08,18
2005-08-17,4610657763418.43,3305749178463.77,7916406941882.20,1,2005,4,2005,3,08,17
2005-08-16,4608929036610.64,3307556123663.17,7916485160273.81,1,2005,4,2005,3,08,16
2005-08-15,4607527001505.81,3303478562967.96,7911005564473.77,1,2005,4,2005,3,08,15
2005-08-12,4583660519593.95,3298813098542.75,7882473618136.70,1,2005,4,2005,3,08,12
2005-08-11,4583717920470.52,3299565446319.27,7883283366789.79,1,2005,4,2005,3,08,11
2005-08-10,4582007445924.73,3298071262161.64,7880078708086.37,1,2005,4,2005,3,08,10
2005-08-09,4581144051313.50,3302428260109.36,7883572311422.86,1,2005,4,2005,3,08,09
2005-08-08,4580884219639.65,3301693023871.45,7882577243511.10,1,2005,4,2005,3,08,08
2005-08-05,4580707954461.04,3299304430744.48,7880012385205.52,1,2005,4,2005,3,08,05
2005-08-04,4580789852544.00,3297944889794.35,7878734742338.35,1,2005,4,2005,3,08,04
2005-08-03,4575036598360.85,3294267687351.66,7869304285712.51,1,2005,4,2005,3,08,03
2005-08-02,4574360519109.69,3303141151713.17,7877501670822.86,1,2005,4,2005,3,08,02
2005-08-01,4573714859303.10,3295806762643.95,7869521621947.05,1,2005,4,2005,3,08,01
2005-07-29,4580783743975.33,3306833837220.25,7887617581195.58,1,2005,4,2005,3,07,29
2005-07-28,4574954416950.97,3304078105741.34,7879032522692.31,1,2005,4,2005,3,07,28
2005-07-27,4564517128828.69,3307365622951.79,7871882751780.48,1,2005,4,2005,3,07,27
2005-07-26,4563807537743.20,3312138941956.52,7875946479699.72,1,2005,4,2005,3,07,26
2005-07-25,4562615908317.39,3306747159279.89,7869363067597.28,1,2005,4,2005,3,07,25
2005-07-22,4562508698211.23,3306698768686.40,7869207466897.63,1,2005,4,2005,3,07,22
2005-07-21,4562181940949.04,3306460188927.24,7868642129876.28,1,2005,4,2005,3,07,21
2005-07-20,4553466330476.67,3303779987271.32,7857246317747.99,1,2005,4,2005,3,07,20
2005-07-19,4552672295094.17,3307436745455.28,7860109040549.45,1,2005,4,2005,3,07,19
2005-07-18,4552108672703.45,3301481819120.60,7853590491824.05,1,2005,4,2005,3,07,18
2005-07-15,4552272015496.61,3299847827449.62,7852119842946.23,1,2005,4,2005,3,07,15
2005-07-14,4548587694858.07,3299737118192.78,7848324813050.85,1,2005,4,2005,3,07,14
2005-07-13,4541203271682.54,3298411631054.76,7839614902737.30,1,2005,4,2005,3,07,13
2005-07-12,4540677214679.14,3302919371558.57,7843596586237.71,1,2005,4,2005,3,07,12
2005-07-11,4538835860631.16,3299992234898.31,7838828095529.47,1,2005,4,2005,3,07,11
2005-07-08,4538872821548.45,3299338908057.73,7838211729606.18,1,2005,4,2005,3,07,08
2005-07-07,4538825878142.51,3299584922488.00,7838410800630.51,1,2005,4,2005,3,07,07
2005-07-06,4541602537480.96,3300423628564.43,7842026166045.39,1,2005,4,2005,3,07,06
2005-07-05,4540536180487.53,3296853986643.66,7837390167131.19,1,2005,4,2005,3,07,05
2005-07-01,4540422635482.90,3286883628804.63,7827306264287.53,1,2005,4,2005,3,07,01
2005-06-30,4527696944757.64,3308798843328.22,7836495788085.86,1,2005,3,2005,2,06,30
2005-06-29,4544819949684.21,3231615406910.79,7776435356595.00,1,2005,3,2005,2,06,29
2005-06-28,4543794261221.77,3236340852939.66,7780135114161.43,1,2005,3,2005,2,06,28
2005-06-27,4543029356238.66,3232345778287.35,7775375134526.01,1,2005,3,2005,2,06,27
2005-06-24,4542286754225.97,3231929090249.03,7774215844475.00,1,2005,3,2005,2,06,24
2005-06-23,4542196231173.77,3231374649385.05,7773570880558.82,1,2005,3,2005,2,06,23
2005-06-22,4558482780344.91,3227431017194.39,7785913797539.30,1,2005,3,2005,2,06,22
2005-06-21,4558139611718.57,3228906800678.67,7787046412397.24,1,2005,3,2005,2,06,21
2005-06-20,4557357112906.58,3224798023091.45,7782155135998.03,1,2005,3,2005,2,06,20
2005-06-17,4557816423682.11,3224175628871.28,7781992052553.39,1,2005,3,2005,2,06,17
2005-06-16,4557844526138.15,3221779445515.21,7779623971653.36,1,2005,3,2005,2,06,16
2005-06-15,4565925469386.90,3220514065060.67,7786439534447.57,1,2005,3,2005,2,06,15
2005-06-14,4582222942012.06,3222311463425.42,7804534405437.48,1,2005,3,2005,2,06,14
2005-06-13,4581778411722.67,3218834693731.38,7800613105454.05,1,2005,3,2005,2,06,13
2005-06-10,4581670612952.20,3217337887038.84,7799008499991.04,1,2005,3,2005,2,06,10
2005-06-09,4581582772609.24,3218076914432.13,7799659687041.37,1,2005,3,2005,2,06,09
2005-06-08,4580286124993.56,3212000368926.39,7792286493919.95,1,2005,3,2005,2,06,08
2005-06-07,4579469435180.25,3216160421368.96,7795629856549.21,1,2005,3,2005,2,06,07
2005-06-06,4569607088833.25,3213025623251.11,7782632712084.36,1,2005,3,2005,2,06,06
2005-06-03,4569753522197.36,3212474261916.08,7782227784113.44,1,2005,3,2005,2,06,03
2005-06-02,4553647684242.78,3221083343981.07,7774731028223.85,1,2005,3,2005,2,06,02
2005-06-01,4550568725094.31,3224985092537.70,7775553817632.01,1,2005,3,2005,2,06,01
2005-05-31,4542377939314.92,3235502213279.97,7777880152594.89,1,2005,3,2005,2,05,31
2005-05-27,4544044277307.43,3234360829080.46,7778405106387.89,1,2005,3,2005,2,05,27
2005-05-26,4543739869876.51,3237633472068.29,7781373341944.80,1,2005,3,2005,2,05,26
2005-05-25,4537090277580.35,3234869491608.86,7771959769189.21,1,2005,3,2005,2,05,25
2005-05-24,4536769416059.70,3239889265636.60,7776658681696.30,1,2005,3,2005,2,05,24
2005-05-23,4535416964752.70,3233496293839.08,7768913258591.78,1,2005,3,2005,2,05,23
2005-05-20,4534920028902.33,3233511169229.88,7768431198132.21,1,2005,3,2005,2,05,20
2005-05-19,4534508237892.48,3235132312145.63,7769640550038.11,1,2005,3,2005,2,05,19
2005-05-18,4536270165000.87,3232110074101.01,7768380239101.88,1,2005,3,2005,2,05,18
2005-05-17,4535546143887.13,3236188331323.45,7771734475210.58,1,2005,3,2005,2,05,17
2005-05-16,4534012009343.66,3229542598610.01,7763554607953.67,1,2005,3,2005,2,05,16
2005-05-13,4523019540220.61,3222763146796.35,7745782687016.96,1,2005,3,2005,2,05,13
2005-05-12,4522894651088.00,3222388647785.13,7745283298873.13,1,2005,3,2005,2,05,12
2005-05-11,4534378601622.18,3220111817683.94,7754490419306.12,1,2005,3,2005,2,05,11
2005-05-10,4533946602207.79,3223877957548.61,7757824559756.40,1,2005,3,2005,2,05,10
2005-05-09,4531836553829.15,3218928151525.60,7750764705354.75,1,2005,3,2005,2,05,09
2005-05-06,4531608225762.28,3215973066170.05,7747581291932.33,1,2005,3,2005,2,05,06
2005-05-05,4531905235595.58,3216091216729.80,7747996452325.38,1,2005,3,2005,2,05,05
2005-05-04,4548711150833.14,3211422951794.77,7760134102627.91,1,2005,3,2005,2,05,04
2005-05-03,4547730002742.11,3209966822292.11,7757696825034.22,1,2005,3,2005,2,05,03
2005-05-02,4546739012733.11,3207840725415.57,7754579738148.68,1,2005,3,2005,2,05,02
2005-04-29,4551064845424.92,3213472491939.22,7764537337364.14,1,2005,3,2005,2,04,29
2005-04-28,4542049089054.39,3215022315336.94,7757071404391.33,1,2005,3,2005,2,04,28
2005-04-27,4557909725871.00,3217462222258.31,7775371948129.31,1,2005,3,2005,2,04,27
2005-04-26,4556957253093.75,3218064080805.68,7775021333899.43,1,2005,3,2005,2,04,26
2005-04-25,4556083679350.23,3212994389951.66,7769078069301.89,1,2005,3,2005,2,04,25
2005-04-22,4556502168186.65,3208302340727.50,7764804508914.15,1,2005,3,2005,2,04,22
2005-04-21,4556209660277.03,3207479000115.79,7763688660392.82,1,2005,3,2005,2,04,21
2005-04-20,4578249401863.92,3203146084343.38,7781395486207.30,1,2005,3,2005,2,04,20
2005-04-19,4577227612223.83,3204308763946.82,7781536376170.65,1,2005,3,2005,2,04,19
2005-04-18,4576335173338.30,3197054052115.76,7773389225454.06,1,2005,3,2005,2,04,18
2005-04-15,4583317267139.11,3193531883779.80,7776849150918.91,1,2005,3,2005,2,04,15
2005-04-14,4598939171016.08,3187621801550.19,7786560972566.27,1,2005,3,2005,2,04,14
2005-04-13,4607308686020.73,3185299110195.56,7792607796216.29,1,2005,3,2005,2,04,13
2005-04-12,4606517912031.95,3188592648074.12,7795110560106.07,1,2005,3,2005,2,04,12
2005-04-11,4605072816351.83,3184551256836.21,7789624073188.04,1,2005,3,2005,2,04,11
2005-04-08,4605367450493.05,3183963426697.97,7789330877191.02,1,2005,3,2005,2,04,08
2005-04-07,4605268977787.14,3182740485972.74,7788009463759.88,1,2005,3,2005,2,04,07
2005-04-06,4600104964187.60,3182316934668.54,7782421898856.14,1,2005,3,2005,2,04,06
